,Unnamed: 0,Unnamed: 0.1,title,abstract,affiliation_code,affiliation_name,affiliation_city,affiliation_country,category,average_length,polarity,subjectivity,passive_active,verb_ratio,noun_ratio,prof_ratio
97,98,98,"An inventory model for deteriorating products under trade credit, with life time and time discounting",An inventory model has been discussed for deteriorating products under trade credit and time discounting for finite time. The deterioration rate has the form αβtß−1. Demand rate is cubic function of time. Deterioration of products is with life time.,60004880,Maharshi Dayanand University,Rohtak,India,['1700'],9.75,0.0,0.0,1,0.06976744186046512,0.0,0.3488372093023256
98,99,99,Influence of entrepreneurial creativity on competitive advantage in automobile engineering and technologies industries,"Entrepreneurial creativity is highlighted in the method in which entrepreneurs’ judgment and reacts to their industry. Minimally as, how the entrepreneurs resolve their business problems and manage them in marketplace as competitive. The importance of the research was to identify the Influence of entrepreneurial creativity on competitive advantagein automobile engineering and technologies industries. The sample frame of the study is Chennai district alone. Convenience sampling technique was adopted. The analysis found that there is influence of Knowledge spillover and technology spillover on entrepreneurial creativity in automobile industries and technologies in Chennai. There is influence of Knowledge spillover and entrepreneurial creativity on competitive advantagein automobile industries and technologies in Chennai. The analysis also found that there is positive relationship between Knowledge spillover and technology spillover. Hence it is concluded that contributed to the competitive advantage to the automobile industries and technologies. Hence, automobile industries and technologies should concentrate more on mounting these four factors encouraging to entrepreneurs.",60027171,Annamalai University,Chidambaram,India,['1700'],15.6,0.20909090909090908,0.5484848484848485,1,0.08284023668639054,0.029585798816568046,0.3136094674556213
99,100,100,Properties of fine dust adsorption matrix using rutile type of TiO2,"Background/Objectives: Air pollution by fine dust is getting worse. As the occurrence of fine dust increases, it is affecting environmental pollution and the human body. Methods/Statistical analysis: In this study, photocatalyst was used for fine dust adsorption. TiO2 was used as a photocatalyst and the mechanism of TiO2 was analyzed. Using the rutile type of TiO2 was carried out for the comparison with the anatase used in the past. The test items were strength, density, water absorption, thermal conductivity, and adsorption experiment. Findings: In this study, photocatalyst TiO2 was used for fine dust adsorption. The hardened body was manufactured using the rutile type of TiO2, The results are as follows. As the rutile increases, the density and the absorption rate decrease and the absorption rate increases. The fluidity decreases as the rutile absorbs the compounding water. As the substitution ratio of rutile increases, the strength tends to decrease. The thermal conductivity decreases as the replacement rate increases due to the occurrence of pores as the hardening progresses. As the curing progresses, the thermal conductivity decreases. When rutile was used, the catalytic action occurred while decreasing the fine dust concentration. Improvements/Applications: As a result of using TiO2 rutile, it was confirmed that the performance is lower than that of anatase. You'll have to come up with a way to outperform anatase.",60068689,Hanbat National University,Yusong,South Korea,['1700'],13.75,0.16439393939393945,0.4477272727272728,1,0.10384615384615385,0.03461538461538462,0.28346456692913385
100,101,101,Tribological and mechanical properties of hdpe reinforced by Al2O3 nanoparticles for bearing materials,"The current work focuses on improvingthe tribological and mechanical properties of high density polyethylene (HDPE) reinforced by 0.1– 0.5 wt. % of Al2O3 nanoparticles.The nano-composite specimens were prepared to the cylindrical shape and subjected to friction and wear tests using pin on disc tribometer.The specimenswere tested as counterpart and the diskwere emery paper with grit size of 1200 μm. Wear tests were done each exactly 120 sec., and the weight lossis calculated by weighing the specimens before and after the test.The hardness test was obtained by utilizing the Durometer, Shore D, hardness analyzer according to the ASTM standard D2240.It is very well noticed from the experiments that the HDPE nano-composite specimen of 0.5% wt of Al2O3gives the best tribological properties so that the friction coefficient is reduced by 11.1%.The wear rate has characterized a declining trend with increase in Al2O3.It is obvious that adding of aluminum oxide contents may be the main reason for significant improvement of hardness that reaches 9.1%.Thus, there are irrefutable improvement observed in respect of the HDPE/Al2O3 matrix.",60009750,Minia University,Minia,Egypt,['1700'],57.33333333333334,0.20516666666666666,0.4098333333333333,1,0.10204081632653061,0.0663265306122449,0.3602150537634409
101,102,102,An empirical study on consumer awareness on digital footprints,"Background: Data is the heart of any new technology, when it comes to online marketing platform, its contribution is incredible. With technology up-gradation, there is an intensive data exploitation and manipulation. The root of this data monitoring, acquiring of personal data and the online activities is through a process called data veillance. Data veillance is the base for consumer surveillance and consumer profiling, which ultimately end up with new intrusive marketing strategies. One such intrusive marketing strategy is accessing the digital footprints of the digital consumers. This paper is an attempt to highlight the level of consumer awareness based on the intrusive marketing strategy. Methodology: This empirical study focuses on the internet user who can be placed in social techno-graphic ladder for the study because only digitally literate respondent can understand the seriousness of information tracked by the marketers. A structured questionnaire was given purposively to the respondents, through both online and manual platforms. The data was analyzed through SPSS 23 version to derive further conclusions. Findings: The data collected is analyzed and projected on the multidimensional matrix. The findings of this study would help in identifying the perception of consumerunderstanding of digital footprints ensuring security in using online platforms and to protect the misuse of digital footprints. Originality and practical implication: This paper spotlights the tracking techniques through digital footprints amongst the digital users and the consumer awareness. In addition, it would enable the policy makers in framing new law for digital marketer against their intrusive strategies and implementing new law for the digital marketers.",60008648,University of Madras,Chennai,India,['1700'],19.69230769230769,0.035399449035812665,0.3265840220385674,1,0.10915492957746478,0.007042253521126761,0.29285714285714287
102,103,103,Access and authentication of IOT nodes with optimization of energy for longitivity,"Internet of Things paradigm the existence of many battery sensors on the Internet requires the design of energy efficient protocols. Source code technology saves some energy by compressing packets sent over the network, but saves money in return for less accurate representation of the data. It deals with the problem of designing effective policies for performing transport operations. In particular, extending the lifetime of the network and lowering the overall distortion of transmitted data is a matter of defining a dual purpose scheduling strategy. The communication policy of both cases is derived by considering the total and statistical knowledge of the wireless channel.",60097266,P.D.A. College of Engineering,Gulbarga,India,['1700'],20.6,0.21428571428571436,0.4404761904761905,1,0.14545454545454545,0.0,0.2545454545454545
103,104,104,The association between intranet quality and organizational performance,"Purpose The aim of this paper is to discuss on the concept of Intranet quality and organizational performance and further investigating the relationship between Intranet quality and organizational performance particularly in higher education institutions. Design/Methodology/Approach The work methodology of this paper is a discussion of the issues from a several of past literature review. Findings The relationship of Intranet quality and performance of higher education that discussed in this paper will contribute to the knowledge that is certainly limited in the literature and organizations will better understanding on how to improve their Intranet quality, thus lead to improving their performance. Originality/Value This paper adapts the System Theory by Ludwig (1956) and Knowledge Management components by Rodriguez and Edwards (2014) and will be proposed in the context of public higher education institutions in Malaysia. This proposed framework can be used as a benchmark for quality accreditation in the future.",122243993,Universiti Teknikal,Malacca,Malaysia,['1700'],29.6,0.09285714285714286,0.30845238095238103,1,0.0975609756097561,0.0975609756097561,0.2468354430379747
104,105,105,Transformational leadership and development of marketing capabilities: Mediating role of market and entrepreneurship orientation,"Failure to adapt to the rapid and broad changes in the current business environment, can negatively impact the performance of organizations. As such, organizational capabilities and processes need to be developed, extended and/or renewed. Meanwhile, marketing capabilities play a vital role in the superior performance of organizations, and their development is significantly influenced by strategic orientations as a combination of resources, behavioral patterns and value points of a business in the market. On the other hand, the necessity of continuous organizational changes in a dynamic and changing environment today is the presence of transformational leaders. Therefore, the present study tries to examine the relationship between transformational leadership, marketing capabilities and organizational performance by mediating the strategic orientations of entrepreneurship and market orientation, from the perspective of senior executives of small & medium enterprises in the food industry of Kerman Province in the first six months of 2017. The data gathering tool was questionnaire & data analysis was done by using LISREL and PLS softwares. In this regard, 200 senior executives in the studied population were selected by multistage cluster sampling. The results show that transformational leadership has significant effect on both market and entrepreneurial tendencies; but evidence suggests a lack of support for themediating role of market orientation in the relationship between transformational leadership & marketing capabilities; and confirming the indirect impact of transformational leadership on developing marketing capabilities & performance improvement merely through the entrepreneurship orientation in our studied businesses.",60027546,Payame Noor University,Tehran,Iran,['1700'],30.125,0.021813725490196074,0.4375,1,0.08396946564885496,0.022900763358778626,0.2900763358778626
105,106,106,The antecedent of customer satisfaction and its impact on customer retention in tourism as hospitality industry,"Taking a case study of tourism as hospitality industry in Lampung Province in Indonesia, we analyze the antecedent of customer satisfaction and its impact on customer retention. Using Structural Equation Model (SEM), we find that customer relationship management has a significant impact on service quality, customer satisfaction and customer retention. Moreover, the impact of service quality on customer satisfaction and the one of customer satisfaction on customer retention are aslo significant. Relying on the findings, we recommend some strategies for the government of Lampung Province, e.g. training local people to behave more friendly in welcoming domestic or international tourists, fixing all lodging facilities, creating more souvenirs with Lampung’s ornaments and developing management system adopting global changes in technology, communication and trend.",60069401,Universitas Lampung,Bandar Lampung,Indonesia,['1700'],24.2,0.2361111111111111,0.37222222222222223,1,0.0948905109489051,0.072992700729927,0.31654676258992803
106,107,107,Character transformation through sports achievement: A naturalistic study of athletes in South Kalimantan,"This research focuses on the development of sport achievement which will develop strong character in athletes. It uses qualitative approach and grounded theory as the method of the research. The findingsand results of the research are: (1) Strong character comes from five universal values; discipline, truth, individuality and self-esteem, determination, and caring. (2) Sport, as a medium to develop character, integrates character education values in the process of sport achievement development; therefore, strong character is an inclusive aspect of personality, not a secondary effect of values. (3) Transformation of strong character takes a long time; and can be done through habituation, encouraging motivation and rulereinforcement, in sport development.(4) Understanding the values of sport not only offers the value of competitive and winning spirit but also brings the value of friendship, peaceful, truth, integrity and strength; nevertheless, the lack of such understanding will weaken these values. (5) There seems to be a very close relationship between the sport achievement in wrestling with competitive and local wisdom of Banjar people. (6) Most Banjar wrestlers tend to come from families with similar background.",122684557,Universitas Lambung Mangkurat,Banjarbaru,Indonesia,['1700'],25.714285714285715,0.15490196078431373,0.5049019607843137,1,0.1004566210045662,0.0182648401826484,0.3409090909090909
107,108,108,Dual property of tamarind seed polysaccharide aid wound healing,"Amongst several wound natural wound healers, Xyloglucan (XG) are being extensively studied for their healing property. XG, proved to enhance cell viability, proliferation and migration in human skin cells, cure wounds individually or in combination. Together with its property of hydrogel production and film formation, it aids slow drug delivery, acting as a wound enhancer, meanwhile. Tamarind seed polysaccharide (TSP) was extracted from Tamarind seed kernel powder, using a protocol involving consecutive, boiling, centrifuging and precipitation steps. Identification of XG from Tamarind seed polysaccharide (TSP) was performed using Liquid chromatography-Mass spectrometer (LC-MS/MS), Fourier transform infrared spectroscopy (FT-IR) and Nuclear magnetic resonance (NMR) studies. Scratch assay conducted on TSP treated human fibroblast cells at 0 hr., 5 hr. and 24 hr. time period, reveal significant differences in scratch area due to migration of skin fibroblast cells, in comparison with non-treated and fetal bovine serum (positive control), confirming its potency in In-vitro wound healing.",60104599,Sree Balaji Dental College &amp; Hospital (SBDCH),Chennai,India,['1700'],19.0,0.025206611570247933,0.32079889807162537,1,0.0891089108910891,0.08415841584158416,0.42857142857142855
108,109,109,Improved convolutional neural network based sign language recognition,"Hand gestures offer a natural manner for humans to act with computers to perform a spread of various applications. However, factors like the quality of hand gesture structures, variations in hand size, hand posture, and environmental illumination will influence the performance of linguistic communication recognition algorithms. Recent advances in Deep Learning have considerably advanced the performance of image recognition systems. particularly, the Improved Convolutional Neural Network has incontestable superior performance in image illustration and classification, compared to standard machine learning approaches. This paper proposes AN Improved Convolutional Neural Network (ICNN) appropriate for linguistic communication recognition tasks. information augmentation is at the start applied that shifts pictures each horizontally and vertically to an extent of 200th of the first dimensions every which way, in order to numerically increase the scale of the dataset and to feature the lustiness required for a deep learning approach. These pictures area unit input into the projected ICNN model that is authorised by the presence of network low-level formatting (ReLU and Softmax) and L2 Regularization to eliminate the matter of information overfitting. With these modifications, the experimental results mistreatment the ICNN model demonstrate that it's a good methodology of accelerating the performance of CNN for linguistic communication recognition. The model was trained and tested mistreatment 105600 static hand gesture pictures, that incorporate variations in options like scale, rotation, translation, illumination and noise. The projected ICNN was compared to a baseline Convolutional Neural Network and also the results show that the projected ICNN achieved a classification recognition accuracy of 99.96.",118580534,Kalinga University,Raipur,India,['1700'],25.3,0.21862745098039216,0.4009803921568627,1,0.09219858156028368,0.07801418439716312,0.35
109,110,110,Multi-level authentication (MLA) for wireless sensor networks using artificial intelligence,"Wireless sensor applications deployed in different types of domains due to its vast applications such as the medical field, metering system, research and development area, industrial machinery monitoring, etc. One of the big problem and challenge with this network is intrusion detection. whenever sensor nodes are communicating with each other they don’t know either its conjugative node is authorized node or not if node authorized node there is no problem in the exchange of sensitive data if it is not then the problem will arise. In this case, it is essential to find out the type of intruder; in this Manuscript, the proposed algorithm can quickly solve this problem by using the multilevel authentication using Artificial Intelligence. If any sensor node wants to join in the network, it must authenticate itself with the nearest server with the multilevel authentication mechanism; once the authentication is successful, then only it can get the permissions to exchange the sensitive data with its conjugative node.",60114412,Dadi Institute of Engineering &amp; Technology,Visakhapatnam,India,['1700'],32.2,0.04222222222222223,0.5733333333333334,1,0.10734463276836158,0.01694915254237288,0.21910112359550563
110,111,111,Influence of CEO characteristics of SMEs on technological innovation and management performance,"Background/Objectives: CEOs of SMEs are highly influential and have a high concentration of decision-making power. Therefore, it can be said that the characteristics of CEO of SMEs have a great influence on corporate innovation activities. The purpose of this study is to investigate the effect of technological innovation on the characteristics of SME CEO and management performance, and to help survival and growth of SMEs facing difficulties in rapid environmental change. Methods/Statistical analysis: In this study, CEOs and executives of SMEs were selected as research subjects, and interviews and e-mails were used to conduct surveys. The questionnaire consisted of 42 items including 6 items of demographics. Likert 5point scale was used for all items except for the question about the general characteristics of the respondents in the questionnaire.Statistical analysis, reliability analysis, and exploratory factor analysis were performed using IBM SPSS Statistics 22, and AMOS 22.0 was used for confirmatory factor analysis, structural model analysis, and mediating effect test. Findings:Summarizing the results of the study, First, the research hypothesis that analyzed the influence of the psychological characteristics of CEO of SMEs on technology innovation led to the conclusion that CEO 's attitude to challenge and enjoy new business has a significant influence on technological innovation. Second, the hypothesis to analyze the significant influence relationship of CEO 's competence characteristics on technological innovation led to the conclusion that CEO' s risk coping ability and external organization 's sense have a significant influence on technological innovation capacity.Third, the hypothesis test that analyzed the effect of technological innovation on business performance showed that efforts to introduce innovative products at a higher level than existing products in terms of product performance and quality affected the operating profit and net profit and it was concluded that. Fourth, the degree of technological innovation has a direct or indirect influence on the relationship between CEO characteristics of SMEs and business performance of SMEs. Improvements/Applications: Because the analysis method of this study used only the structural model analysis and the mediating effect test, it could not analyze the group such as the growth stage of the company, the manager 's age, and the size of the company. Therefore, we can obtain better research results by subdividing the research subjects, separating the groups based on various characteristics, and analyzing the cluster analysis or the control effect.",60006504,Hansung University,Seoul,South Korea,['1700'],35.09090909090909,0.19266798418972333,0.4714295125164691,1,0.09153318077803203,0.036613272311212815,0.2860520094562648
111,112,112,Analysis of main actors’beauty image in korean tv drama “dokebi”,"Background/Objectives: The beauty image studies in Korean TV dramas have been conducted around actresses.While this study aims to provide the basic data for the production of dramas, analyzing two main actors, Gong Yoo and Lee Dong-wook in “Dokebi,” which has been a fever in the U.S. and Europe as well as Asian countries, such as Taiwan and Japan, of the Korean TV dramas in 2017. Methods/Statistical analysis: This study would understand the beauty images centering around the capture images of the main actors in the drama, “Dokebi,” focusing on clothes, hairstyles, and accessories. In addition, this study would analyze somatotypes and face shapes, using an indirect measurement method and conduct a comparative study of somatotypes with Korean body measurements provided by the National Institute of Technology. Andit also conduct forface shapes with a 30-year-old man’s face shapes on culturecontent.com operated by the Korea Creative Content Agency. For personal colors, this study would analyze two actors’ skin colors, based on a third party, using Pantone’s Formula Guide and DIC Color Guide and look for colors complement them, using Adobe Photoshop CS5. Findings: It was found that Gong Yoo and Lee Dong-wook were taller and weighed less as compared to the standard somatotype, and as a result of a measurement of the ratio of their bodies with the head height, Gong Yoo was about 8.1 head figure, and Lee Dong-wook, about 7.5 head figure. For face shape, Gong Yoo’s face was smaller than Lee Dong-wook’s, and Gong Yoo’s face shape was an inverted triangle while Lee Dong-wook’s was a rectangle. For the beauty image, the number of clothes differed depending on the importance in the synopsis, and especially, since Gong Yoo symbolized a god of wealth, he put on expensive clothes of famous brands. Hairstyle did not change less than clothes, and the synopsis affected accessories the most. Through this study, it was found that somatotype or face shape had bigger impacts on the determination of the beauty image, rather than skin color, and also, for the color guides, an Asian, that is, Japanese color guide was applied better in finding Korean’s personal color rather than American products. Improvements/Applications: Studies of the beauty image have been conducted around women and people in their 20s, and celebrities’ the beauty images have also been investigated around actresses or idol groups. Thus, it is judged that this study has a value as a study of the beauty images of actors in their 30s. In addition, hopefully, this study will become the basic data for the production of dramas and a content material that promote Korea to the world.",60094949,Joongbu University,Kumsan,South Korea,['1700'],30.92857142857143,0.06521739130434782,0.3413043478260869,1,0.07692307692307693,0.10576923076923077,0.3510848126232742
112,113,113,Desing and implementation of MQTT protocol analyzer,"Background/Objectives: In this paper, we design and implementan MQTT protocol analyzerto monitor the data exchange between MQTT broker and clients. The implemented protocol analyzer does not affect the performance of the broker because it uses packet sniffering method and has functions, such as MQTT Topic status, that conventional protocol analyzers can not show. Methods: The MQTT analyzer was developed using the Java language and the Jpcap library. We developed a GUI version protocol analyzer similar to the general protocol analyzer, and also developed a console mode analyzer that can simply check the number of messages per sec. Findings: Since the MqttAnalyzer implemented in this research uses Jpcap packet capturelibaray, the MQTT protocol can be monitored with minimal performance degradation of the broker even they are running in a same computer. When operating in GUI mode, it displays packet-level analysis, including TCP/IP information, statistics based on MQTT protocol, and real-time message exchange performance. In case of console mode monitoring, with little overhead, itdisplaysMQTT PUBLISH message so that it can monitor real time message traffic more efficiently. Applications: The MqttAnalyzer can be used for monitoring and debuggingan MQTT application system. In particular, it is useful for evaluating performance of high speed MQTT appliance where MQTT Broker is embedded.",60006504,Hansung University,Seoul,South Korea,['1700'],22.88888888888889,0.06742997198879552,0.3830952380952381,1,0.11715481171548117,0.13807531380753138,0.354978354978355
113,114,114,Word sense disambiguation using unsupervised approach applied on Punjabi language,"Research is being carried out for machines to be able to better decipher an ambiguous word. The majority of work done in Punjabi, a regional language of India and one among the 10 most spoken languages of the world, is limited to supervised techniques. The primary limitation of which is that it requires a sense-tagged corpus and in case an ambiguous word is not listed, the technique will not be able to decipher its meaning. The unsupervised techniques on the other hand uses an untagged corpus and from the instances available with it, it deciphers the correct meaning of the unlisted ambiguous word. This could be either done by clustering instances of the target word or clustering the context of the target word. Using the metrics like precision, recall and f-measure, the results obtained from token based unsupervised methodology were analyzed and compared with decision tree, which showed better outcome than decision tree.",60097632,"Institute of Engineering &amp; Technology, Lucknow",Lucknow,India,['1700'],25.5,0.34484126984126984,0.4630952380952381,1,0.13529411764705881,0.011764705882352941,0.20481927710843373
114,115,115,Multi-criteria optimization of a hybrid renewable energy for standalone electrification,"In developing countries, designing a sustainable electrification system for remote places is very complex. Recently published research papers in the hybrid renewable field have not considered various factors such as technical, economic, environmental, and social (TEES), without which achievement of the goal of the sustainable energy system for rural places is not feasible. In the presented paper, a methodological framework based on decision analysis is designed with locally available renewable energy sources considering various TEES factors. Initially, suitable energy alternatives selected by considering different criteria with multiple scenarios for decision analysis. Further optimal combination of energy sources evaluated for different possibilities. The case study with real metrological data of a remote place in Himanchal Pradesh carried out, and the result shows that new methodology gave an optimized real-time system with multiple system combinations and configuration with the use of multitasking decisions algorithm and found very impactful on its TEES factor for the considered location.",118435169,RRSIMT,Amethi,India,['1700'],25.66666666666667,0.053795093795093785,0.3305339105339105,1,0.11046511627906977,0.029069767441860465,0.2823529411764706
115,116,116,Modelling of population density in urban cities using VIIRS night time light data,"The changes in the number of population are one of the important measures for several activities such as land-use planning, environmental monitoring, construction design, soil, water and air quality observation. Urbanization accelerates the development of city and residential expansion. Proper planning of urban city needsa thorough observation to maintain good environmental and economic growth. This study was conducted to estimate and model urban population in five cities in Peninsular Malaysia (Ipoh, Johor Bahru, Klang Valley, Kuantan and Pulau Pinang) from night time light images. This image records the light intensity and helped in derive gridded urban population estimation from the number of light radiance acquired by Day/Night band of VIIRS sensor. The results show that the number of population estimation highly correlates to light intensity (R2>0.7). Validation of the polynomial model shows that the population density of estimated and actual population derived by censuses have high similarities and close into each other.",60005762,Universiti Tenaga Nasional,Kajang,Malaysia,['1700'],21.714285714285715,0.18205882352941175,0.3973529411764706,1,0.07471264367816093,0.08620689655172414,0.3430232558139535
116,117,117,The bluetooth and GPS tracking system: Comparison and analysis of technique,"In recent years, tracking system is a popular approach to detect misplaced objects due to the availability of related systems in the market. The common technologies used are RIFD, Bluetooth, WIFI and GPS. Following framework more often than not consolidates the utilization of an electronic gadget (equipment) with portable application (programming) that tracks the missing objects. Numerous structures likewise join verbal trade parts together with satellite TV for pc transmitters to communicatewith equipment's for a distant client. Google maps are utilized to observe the equipment's region. This examination is centered around two administrations in following lost question. The first one is GPS and the second one is Bluetooth. The ascent of Bluetooth Low Energy (known as BLE or Bluetooth 4.0) opens up to unlimited potential outcomes of Bluetooth following applications. On the other hand, GPS is a service that communicates with satellites, provides location on the globe, and gives coordinates of the location tracker.",60078086,Universiti Teknikal Malaysia Melaka,Malacca,Malaysia,['1700'],17.11111111111111,0.016666666666666663,0.3518518518518518,1,0.10734463276836158,0.07909604519774012,0.3954802259887006
117,118,118,A resource optimize split bit multiplier for high order computation,"Computation of arithmetic and logical operation involve multipliers as the basic unit. In the designing operation of multiplier operation, among different optimization approach, divide and conquer approach has a greater efficiency. The split operation of a partial operand in multiplication operation result in faster computation and lower resource overhead. However a lower radix operation leads to larger processing iterations, resulting in increase of resource utilization and increases the latency of the system. In improving the multiplication performance a resource optimization by resource reutilization and higher level coding is proposed. This approach illustrates a significant improvement in the resource optimization and speed of computing in multiplication operation.",60115132,Guru Nanak Institute of Technology,Ibrahimpatnam,India,['1700'],17.666666666666668,0.159375,0.45625,1,0.06956521739130435,0.034782608695652174,0.21739130434782608
118,119,119,A study on user authentication method using EEG biometric information in the fast identity online system,"Recently, the world started to use biometrics with the convergence of information technology and financial systems. Using such biometrics FIDO (Fast Identity Online), Samsung and Apple launched Samsung Pay and Apple Pay respectively. The FIDO authentication technology has substituted conventional authentication methods such as password. Among these biometric technologies, fingerprint recognition has drawn an attention from the world in that it can minimize user denial, and the device is relatively cheap. In fingerprint data, however, the amount of information a user can get is limited. In addition, if they are leaked by a hacker, they cannot be reused. Therefore, this study proposes a way to authenticate users using an EEG signal, one of biometric technologies. It increased convenience, using a single-channel EEG device instead of conventional multi-channel EEG devices. Furthermore, this study suggested a method to use EEG signals in the FIDO system. More precisely, it explains how to utilize EEG signals as a means of user authentication when a user recognizes a specific object.",60092867,Korea Institute of Science and Technology Information,Yusong,South Korea,['1700'],16.5,0.0879120879120879,0.3793956043956044,1,0.11794871794871795,0.07179487179487179,0.39267015706806285
119,120,120,"An analytic research on the damage of plankjoined with CFRP, Mg, AI and aifoam under torsional load","Background/Objectives: As lightweight materials,most of the studies have been focused on the destruction characteristics of a single material.Butthose materials as composites were examined in this study. Methods/Statistical Analysis: Most of the studies in this field have been usedwith opening mode under a tensile load. On the other hand, this research was utilized with tearing mode under the anti-planar shear load to examine the destruction characteristics of specimens under torsional load. The specimen designswere conformed with the standard of ISO15310 to describe the experiments with specimens of each material combination under a torsional load. Findings: In terms ofequivalent stresses on the specimens with each material combination, the maximum value was shown for the plank with CFRP and AIfoam combination. As other combinations, the specimen with Mg had higher equivalent stress. The equivalent stress as specific strength also demonstrated higher strength for the specimen with Mg than AI. The graph of reaction to displacement showed that the damage of CFRP’s fibrous layer caused the numerous amplitudeson the latter part of graph. Moreover, though the maximum reactions at specimens with Mg and AI seemed to be similar, the plankjoined with Mg and AIfoam had lighter weight and higher strength. As shown bythe adhesive damage trend, the displacement over 3mm reduced the adhesive strength by causing the plankto separations, and the separation occurred firstly at the parts against a jig. As seen by the maximum shear stress on the top of specimen, theplank with Mg and AIfoam combination were shown to have higher values than the otherplanks. Improvements/Applications: This research was investigated on the damagesof lightweight composite materials. This study result can be applied for the improvements on the parts of automobiles, airplanesand ships.",60103616,Kongju National University,Gongju,South Korea,['1700'],21.538461538461537,0.1285714285714286,0.35484126984126985,1,0.06875,0.059375,0.3225806451612903
120,121,121,Performance analysis of multipath routing protocols for disaster response networks,"Multipath routing protocols improve the load balancing and quality of service in WSN and also provide reliable communication, they allow building and use of multiple paths for routing between a source destination pair. they exploits the resource redundancy and diversity in the underlying network to provide benefits such as fault tolerance, load balancing, bandwidth aggregation, and improvement in QoS metrics such as delay, in this paper, we present a selection of multipath routing protocols and give a discussion on how multipath techniques can be extended to disaster response networks, the paper also investigates various multipath routing protocols from the perspective of disaster response networks DRNs through an in-depth analysis of these protocols and compares their performance to a number of DRNs routing requirements, the paper also helps to understand the properties and limitations of existing multipath routing solutions from the perspective of DRNs and suggests enhancements of these solutions to cope with routing requirements in DRNs.",60078086,Universiti Teknikal Malaysia Melaka,Malacca,Malaysia,['1700'],78.0,0.0,0.3,1,0.13690476190476192,0.023809523809523808,0.2710843373493976
121,122,122,Ceramic proppants for hydraulic fracturing treatments,"The results of studies to create magnesium-silicate proppants based on the raw materials of Kazakhstan are presented herein. Serpentinites from chromite ores from the Kempirsai region were used as the main component of the charge. Serpentine as chrysotile and antigorite is the main mineral of serpentinite rock. Impurity minerals of the rock are olivine, carbonates, chromospinelide and hematite. The laws of structural and phase transformations occurring during the heat treatment of serpentinite raw materials in the range of 400-1400°C were studied. It was revealed that the formation of equilibrium phases (forsterite and clinoenstatite) in magnesium silicate ceramics occurs through the formation of metaserpentine, an intermediate metastable compound, which exists at 600-900°C. Magnesium-silicate proppants based on serpentinite with the addition of 10-20% silica sand or refractory clay, were obtained. Proppants were obtained with a bulk density of 1.60-1.65 g/cm3, crush resistance at 34.5 MPa of 10-15%, and roundness and sphericity of 0.8. Properties of the proppants obtained meet the requirements of the API standard.",60122628,Institute of Metallurgy and Ore Beneficiation,Almaty,Kazakhstan,['1700'],18.11111111111111,-0.02564102564102565,0.31794871794871804,1,0.07881773399014778,0.04433497536945813,0.36065573770491804
122,123,123,The mediating effect of knowledge management on the relation between tqm and banking service performance: a review,"Several different banking systems face challenges because of the fast growth of technology. Practitioners of management have supported more innovation and creativity in procedures, management applications and lines of production. Though, total quality management systems have long been a main management performance. Knowledge management procedures obtain currently an acceptance incorporations. Moreover, service/product performance additionally gains significant interest and it could be considered as a critical point to keep sustainable benefit in the market. Such this research investigates the relation between service performance KM procedures and TQM systems.",60076016,"Sam Higginbottom University of Agriculture, Technology and Sciences",Allahabad,India,['1700'],14.5,0.10833333333333332,0.5234848484848486,1,0.08163265306122448,0.02040816326530612,0.3125
123,124,124,A review on durability and degradation of glass fiber reinforced polymer structures,"This paper reviews the literature available on glass fiber reinforced polymer (GFRP) and its applications as outdoor structure or component. The current trends on the usage of GFRP have been reviewed and various properties of GFRP are presented and discussed. Durability and degradation of GFRP performance in certain application have shown that mechanical strength behaviour decreases when GFRP structure or component was exposed to outdoor environment. Hence, GFRP structure are capable of withstanding extreme environmental condition with modification of GFRP composition. The review literature show GFRP composite material are more resilient in terms of strength, corrosion resistance, sustain capability in harsh nature and long life serviceability with performing as a good insulator in lightning impulse strength. It is concluded that application of GFRP in various application has contribute to the development of significant properties of high performance GFRP and also application of GFRP as high durability crossarm in transmission tower with prolong lifespan.",60005762,Universiti Tenaga Nasional,Kajang,Malaysia,['1700'],25.5,0.16673469387755105,0.5661734693877551,1,0.08536585365853659,0.07926829268292683,0.25609756097560976
124,125,125,Visual similarity using convolution neural network over textual similarity in content-based recommender system,"In today’s digital era recommendation system is widely used applications from Netflix to Amazon, from Google to Goodreads, etc. Amazon estimated about 35% incremental revenue from product recommendations every year. Majority of e-commerce companies provides a recommendation system for purchasing product. The most search engine uses text-based search criteria for finding similar products. In this article, a comprehensive study of research contents related to text and image-based recommendation system is mentioned. First, we presented various text pre-processing techniques are used to clean dataset. Second, we described various techniques used for finding textual based similarity. Third, an advanced technique likeConvolution Neural Network(ConvNets) is used for computing image-based similarity of product. Cosine similarity is calculated when word occurrence is important in textual input whereas Euclidean distance is measured when an image or semantic-based text is considered as input. Experimental results depict how recommendations using ConvNets is more exciting than usual classical techniques.",60115150,"Government College of Engineering &amp; Research, Avasari Khurd",Ambegaon,India,['1700'],15.0,0.13703703703703699,0.4046296296296297,1,0.143646408839779,0.03867403314917127,0.36627906976744184
