,Unnamed: 0,title,abstract,affiliation_code,affiliation_name,affiliation_city,affiliation_country,category,average_length,polarity,subjectivity,passive_active
119,119,Security and Fault Detection in In-node components of IIoT Constrained Devices,"The last decade has witnessed a paradigm change in Industrial Control Systems (ICS), from closed, isolated systems to fully-connected, Internet-capable systems. At the same time, new wireless technologies, mainly coming from the Internet of Things domain, emerged. IEEE 802.15.4 wireless-based standards like WirelessHART, ISA100.11a, ZigBee, and WIA-PA are increasingly used for monitoring industrial processes. Nevertheless, along with this paradigm change, some new threats appeared that menace current industrial infrastructures and economies (e.g., Stuxnet, Mariposa, Slammer). Additionally, in order to keep up with the requirements of new Industry 4.0 applications, sensor nodes software and hardware are becoming more complex and, thus, more prone to faults. In this paper, using a monitoring architecture proposed in our previous work, we injected and subsequently proceeded to detect representative firmware and hardware anomalies (namely, buffer overflow attacks, SPI faults, under-voltage, and high temperature faults) that can be used by attackers to cause major losses or even damage industrial control systems. We evaluated the performance of several machine learning techniques commonly used to detect anomalies (i.e. OCSVM, kNN, AutoEnconder), in order to determine if they could be useful to detect such faults. The obtained results demonstrate that simple and broad scope classifiers, using features that consume little resources, can be developed to detect such faults.",60106440,"University of Coimbra, Centre for Informatics and System",Coimbra,Portugal,"['1705', '1708']",23.22222222222222,0.06626363636363636,0.3545978354978355,1
120,120,Research on Ship Classification Based on Trajectory Association,"Many ships have AIS devices that can provide information such as the types of ships, which can help the maritime authorities manage the marine traffic in a better way. However, when some ships do not have AIS devices installed or turn off these devices, it is desirable to identify the types of ships by the trajectory features provided by radar. In order to achieve this goal, first, the trajectories are generated based on the obtained AIS points and radar points, and then the radar trajectories are associated with the AIS trajectories to obtain the labels of the radar trajectories. Next, three types of features of radar trajectories are extracted. Due to the small amount of experimental data and the problem of class imbalance, this paper proposes a heterogeneous ensemble learning method based on EasyEnsemble and SMOTE when training the ship classification model. The experimental results show that the proposed method is superior to homogeneous ensemble learning and heterogeneous ensemble learning without SMOTE methods. Moreover, the method can identify almost all the minority class samples and has certain application value.",60016930,Beijing University of Posts and Telecommunications,Beijing,China,['1700'],25.571428571428573,0.18084415584415584,0.4436147186147185,1
121,121,Using the random components of the jitter of speech pitch period to assess the state of the user of social-cyber-physical system,"Socio-cyber-physical systems are focused on perceptual interaction with users and involve analyzing and translating his or her physiological and psycho-emotional state. An actual scientific problem is to determine the latter basing on the user's speech signal. In particular, it can be solved relying on investigating the jitter of the speech pitch period. In this paper we propose an algorithm that allows one to improve the noise immunity of determining the pitch period of speech signal and a method of jitter determination based on averaging the change of the pitch period relatively to the current value. We also propose an algorithm for separating periodic and random pitch jitter based on using the discrete Fourier transform on the sequence of the pitch periods with the presence of unknown values in the unvoiced speech frames. Simulation shows that the proposed approach of filling the unknown values of pitch period has better results compared to the existing methods based on interpolation of the nearest known values.",60101977,St. Petersburg Institute for Informatics and Automation of the Russian Academy of Sciences,Saint Petersburg (ex Leningrad),Russian Federation,"['1712', '1711', '1705']",27.0,-0.003703703703703703,0.3370370370370371,1
122,122,Checking the OpenFlow Rule Installation and Operational Verification,"Troubleshooting in SDN-based networks tends to be a cumbersome task that might overwhelm human attention. Researchers have uncovered various misconfiguration errors such as faulty rules and anomalous forwarding logic caused by missing batch-update acknowledgements and faulty protocol implementations. In this paper, we address the issue of inspecting entries in SDN flow tables by actively probing the data plane. iRecent works such as Monocle and Pronto address this by inserting a test rule per OpenFlow entry. However, this leads to an excessive increase in the size of the OpenFlow tables and unfortunately a wastage of the already scarce TCAM memory and an increase in the packet matching time. We present an efficient testing approach that uses a minimal number of test rules, as large as the number of the neighboring switches which is a handful number compared to Monocle and Pronto where the number of test of rules can be in the order of thousands depending on the size of the OpenFlow table. Furthermore, we devise an efficient and fast probe generation algorithm that generates one single probe packet per rule. Our experiment demonstrates that it takes approximately 1 second to test 3000 rules.",60068730,OsloMet – storbyuniversitetet,Oslo,Norway,"['1705', '1708']",24.125,-0.06003401360544219,0.43520408163265306,1
123,123,Sentiment Analysis of Posts and Comments in the Accounts of Russian Politicians on the Social Network,"Russian politicians are increasingly using social networks publishing a lot of texts. One of the important issues in the context of the analysis of political online communication is the choice of negative and positive topics in publications as well as the reaction of the audience. In order to analyze the main patterns of this process we have collected the data from the social network Vkontakte. Our sample covers the period from 1 January, 2017 to 25 April, 2019, in total 46293 posts and 2197063 comments in 23 politician's accounts. To build the classifier we used two text corpora: Rubtsova's corpus and RuSentiment corpus. The algorithm of sentiment analysis was implemented on the basis of bidirectional recurrent neural network. Using Rubtsova's corpus we provided the accuracy of 91% and using RuSentiment we provided the accuracy of 84% (accuracy is calculated as the proportion of correctly identified cases from the test sample). We found that the markup of data significantly differs when different corpora were used. The most adequate results in the analysis of posts and comments, in our opinion, are obtained by using an ensemble of models based on the both corpora. As a result of classification, we identified a number of patterns. Thus, the number of likes and views of posts is higher for the posts classified as positive, and the number of reposts is higher for the posts classified as negative. We also found that the number of comments is higher for the posts with a negative sentiment, and the average sentiment of comments on positive posts is more positive than the average sentiment of comments on negative posts.",60031888,Saint Petersburg State University,Saint Petersburg (ex Leningrad),Russian Federation,['1700'],22.5,0.10003030303030302,0.44827272727272727,1
124,124,Algorithm mismatch in spatial steganalysis,"The number and availability of stegonographic embedding algorithms continues to grow. Many traditional blind steganalysis frameworks require training examples from every embedding algorithm, but collecting, storing and processing representative examples of each algorithm can quickly become untenable. Our motivation for this paper is to create a straight-forward, nondata-intensive framework for blind steganalysis that only requires examples of cover images and a single embedding algorithm for training. Our blind steganalysis framework addresses the case of algorithm mismatch, where a classifier is trained on one algorithm and tested on another, with four spatial embedding algorithms: LSB matching, MiPOD, S-UNIWARD and WOW. We use RAW image data from the BOSSbase database and and data collected from six iPhone devices. Ensemble Classifiers with Spatial Rich Model features are trained on a single embedding algorithm and tested on each of the four algorithms. Classifiers trained on MiPOD, S-UNIWARD and WOW data achieve decent error rates when testing on all four algorithms. Most notably, an Ensemble Classifier with an adjusted decision threshold trained on LSB matching data achieves decent detection results on MiPOD, S-UNIWARD and WOW data.",60004354,Iowa State University,Ames,United States,"['1704', '1706', '1709', '1712']",22.625,0.053780016280016274,0.6513024013024012,1
125,125,Multimodal localization for autonomous agents,"Inventory management and handling in warehouse environments have transformed large retail fulfillment centers. Often hundreds of autonomous agents scurry about fetching and delivering products to fulfill customer orders. Repetitive movements such as these are ideal for a robotic platform to perform. One of the major hurdles for an autonomous system in a warehouse is accurate robot localization in a dynamic industrial environment. Previous LiDAR-based localization schemes such as adaptive Monte Carlo localization (AMCL) are effective in indoor environments and can be initialized in new environments with relative ease. However, AMCL can be influenced negatively by accumulated odometry drift, and is also reliant primarily on a single modality for scene understanding which limits the localization performance. We propose a robust localization system which combines multiple sensor sources and deep neural networks for accurate real-time localization in warehouses. Our system employs a novel deep neural network architecture consisting of multiple heterogeneous deep neural networks. The overall architecture employs a single multi-stream framework to aggregate the sensor information into a final robot location probability distribution. Ideally, the integration of multiple sensors will produce a robust system even when one sensor fails to produce reliable scene information.",60001777,Rochester Institute of Technology,Rochester,United States,"['1704', '1706', '1709', '1712']",19.3,0.10184915659053587,0.4124720107478729,1
126,126,Automatic estimation of the position and orientation of the drill to be grasped and manipulated by the disaster response robot based on analyzing depth camera information,"Towards the actualization of a disaster response robot that can locate and manipulate a drill at an arbitrary position with an arbitrary posture in disaster sites, this paper proposes a method that can estimate the position and orientation of the drill that is to be grasped and manipulated by the robot arm, by utilizing the depth camera information acquired by the depth camera. In this paper's algorithm, first, using a conventional method, the target drill is detected on the basis of an RGB image captured by the depth camera, and 3D point cloud data representing the target is generated by combining the detection results and the depth image. Second, using our proposed method, the generated point cloud data is processed to estimate the information on the proper position and orientation for grasping the drill. More specifically, a pass through filter is applied to the generated 3D point cloud data obtained by the first step. Then, the point cloud is divided, and features are classified so that the chuck and handle are identified. By computing the centroid of the point cloud for the chuck, the position for grasping is obtained. By applying Principal Component Analysis, the orientation for grasping is obtained. Experiments were conducted on a simulator. The results show that our method could accurately estimate the proper configuration for the autonomous grasping a normal-type drill.",60023462,Waseda University,Tokyo,Japan,"['1704', '1706', '1709', '1712']",25.0,0.13246753246753248,0.38701298701298703,1
127,127,People's V-Formation and Side-by-Side Model Adapted to Accompany Groups of People by Social Robots,"This paper presents a new method to allow robots to accompany a person or a group of people imitating pedestrians behavior. Two-people groups usually walk in a side-by-side formation and three-people groups walk in a V-formation so that they can see each other. For this reason, the proposed method combines a Side-by-side and V-formation pedestrian model with the Anticipative Kinodynamic Planner (AKP). Combining these methods, the robot is able to do an anticipatory accompaniment of groups of humans, as well as to avoid static and dynamic obstacles in advance, while keeping the prescribed formations. The proposed framework allows also a dynamical re-positioning of the robot, if the physical position of the partners change in the group formation. Furthermore, people have a randomness factor that the robot has to manage, for that reason, the system was adapted to deal with changes in people's velocity, orientation and occlusions. Finally, the method has been validated using synthetic experiments and real-life experiments with our Tibi robot. In addition, a user study has been realized to reveal the social acceptability of the method.",60011001,Kyoto University,Kyoto,Japan,"['1712', '1707', '1706']",22.25,0.07446969696969696,0.3980735930735931,1
128,128,Deep meta learning for real-time target-aware visual tracking,"In this paper, we propose a novel on-line visual tracking framework based on the Siamese matching network and meta-learner network, which run at real-time speeds. Conventional deep convolutional feature-based discriminative visual tracking algorithms require continuous re-training of classifiers or correlation filters, which involve solving complex optimization tasks to adapt to the new appearance of a target object. To alleviate this complex process, our proposed algorithm incorporates and utilizes a meta-learner network to provide the matching network with new appearance information of the target objects by adding target-aware feature space. The parameters for the target-specific feature space are provided instantly from a single forward-pass of the meta-learner network. By eliminating the necessity of continuously solving complex optimization tasks in the course of tracking, experimental results demonstrate that our algorithm performs at a real-time speed while maintaining competitive performance among other state-of-the-art tracking algorithms.",60120116,Automation and Systems Research Institute,Seoul,South Korea,"['1712', '1707']",28.4,-0.06665834165834164,0.3478604728604729,1
129,129,A translucency classification for computer graphics,"Translucency is a visual property attributed to objects that light may cross without transmitting a clear image of the scene which is behind. In absence of a more precise definition, this perceptual attribute is often considered as an intermediate between transparency, which is the property of objects that light may cross by transmitting a clear image of the scene behind, and opacity, which is the property of blocking the transmission of light and therefore masking completely the scene behind. If it is rather clear that translucency is closely related to light scattering, it is difficult to classify the translucent appearance according to one scale only, due to the different types of scattering, which can occur as well as the role of absorbance and thickness of the material. Through synthetic images rendered by optical models, we show that surface scattering, volume (or subsurface) scattering, possibly mixed with selective absorption, produce different types of translucency effects and different intermediates between transparency and opacity. We thus propose to represent translucency according to three axes related to these three optical phenomena: surface scattering, volume scattering, and absorption.",60068548,Laboratoire Hubert Curien UMR CNRS 5516,Saint-Etienne,France,"['1704', '1706', '1709', '1712']",36.6,0.04086538461538463,0.49903846153846154,1
130,130,Strict Judgement of Successful Transfer of Multiple Data and ACK Frames in Interfering Wireless LAN Environments,"Recently, wireless LANs are closely located in various places, and radio interference occurs among them. In such interfering environments, especially, it is necessary to maximally increase transmission opportunities by smartly and autonomously discovering multiple frames that can be transferred in parallel. One typical approach is to control CST (Carrier Sense Threshold). However, a frame, intended to transfer in parallel with the precedence frame transfer, may interrupt the precedence transfer, which results in the loss of the precedence frame. In addition, the interference with ACKs replied from receiver stations is not considered. Therefore, in this paper, we propose a parallel frame transfer method based on strict judgement for the parallel transfer of multiple frames. In this judgement, all the frames transferred in parallel are intended to result in success, and the possibility of the parallel transfer with the replied ACKs is also checked.",60008107,Osaka Prefecture University,Sakai,Japan,"['1705', '1708']",20.285714285714285,0.04672619047619048,0.2558035714285714,1
131,131,Conversation Frames: Yet Another Contextual Dimension for IPAs,"At first, we aimed at comparing the only two Intelligent Personal Assistants (IPAs) that support Arabic language, namely Siri of Apple and Salma of Mawdoo3. We compared them according to two features concerning the given answers: 1) Correctness and 2) Naturality. During our evaluation, we found out that both IPAs have a shortcoming that is present for other languages as well. This shortcoming is their inability to take into consideration the contextual information derived from consequent questions. To address this shortcoming, we propose a model that improves the naturality of an IPA without downgrading the correctness of its answers.",60118533,Oman College of Management and Technology,Muscat,Oman,['1700'],19.8,0.15416666666666667,0.4847222222222222,1
132,132,Evaluation of Sigfox LPWAN for sensor-enabled homes to identify at risk community dwelling seniors,"It is projected that Singapore will become superaged (where 20% of its population will comprise seniors) by 2025. Although various community programs are available to promote active ageing among seniors who are well, provide befriending services for seniors at risk of isolation and care and support for frail and vulnerable seniors, it is not easy to differentiate between 'well' seniors and 'at risk' seniors. While privacy-preserving z-wave based sensor-enabled homes have been piloted in 100 homes of seniors living alone and have been successful in the timely detection of at-risk seniors, they have limited scalability due to high costs, reliability issues and high maintenance needs. In this paper, we experimentally evaluate Sigfox-based sensor-enabled homes for detecting of at-risk seniors, benchmark our results against the incumbent system, and study the tradeoffs between battery lifespan and detection accuracy. From the evaluation, we observe that while maintaining a similar battery lifespan, the Sigfox-based system is able to match the accuracy in detecting at-risk seniors at a fraction of the cost of the incumbent sensor system.",60018933,Singapore Management University,Singapore City,Singapore,"['1705', '1708']",34.4,0.07873626373626373,0.5235531135531135,1
133,133,A Mathematical Model for Optimal Number of Heat Consumers Connection to the Heat Supply System,"Abstract: In the modern world, the efficient use of energy is an extremely important aspect of human activity. In particular, heat supply systems have significant economic, environmental and social importance for both heat consumers and heat supply organizations. The economic status of all participants in the heat supply process depends on the efficiency of the functioning of the heat supply-systems. The reliability of the functioning of systems depends on vital processes such as the work of hospitals and industrial enterprises. With such a close network communication, reliable and efficient operation of power supply systems is critical. In this article, ways to improve the efficiency of heat supply systems are considered. A mathematical model for improved planning of heat supply systems by connecting the optimal set of new heat consumers is presented. For each single customer, when there is an alternative option for connecting this consumer to the existing heat network, it is possible to choose the only optimal solution. This becomes possible due to the restrictions and the procedure for selecting variants from a subset of binary variables corresponding to alternatives. The procedure for finding the optimal number of consumers for connection to the existing heat network is presented, which is the rationale for increasing the number of existing consumers of the heat network. The testing was carried out and the results of the mathematical model by an example of test heat networks are presented. Directions of further study of increasing the efficiency of heat supply systems and integrating the presented mathematical model with modern software complexes are determined.",60016405,Tambov State Technical University,Tambov,Russian Federation,"['1712', '1711']",21.583333333333332,0.07891022021456805,0.4399491812535291,1
134,134,Container-based Real-time Video Transcoding,"With the ever growing popularity of video services, maintaining high Quality of Experience (QoE) of the end users with heterogeneous devices and network conditions is becoming more challenging. Each user requires content that matches with their device capability and network conditions. This motivates the need for flexible video transcoding, which enables changing the properties of videos on-the-fly to fit different users. However, the transcoding process is compute intensive especially when handling modern video coding standards such as High Efficiency Video Coding (HEVC) and supporting emerging applications such as live broadcasts. Consequently, there is a need for lightweight and resource-efficient systems that can perform transcoding quickly at real-time to sustain desired user QoE requirements. We design and implement a container-based video transcoding system to address this need. We experimentally show that our system can meet real-time transcoding while using less computational resources than a native transcoding approach. Our work also identifies container and transcoder parameters that can impact the overall performance of the proposed system.",60002306,University of Calgary,Calgary,Canada,"['1705', '1708']",20.5,0.17782531194295903,0.49686274509803924,1
135,135,Full-scale Personality Prediction on VKontakte Social Network and its Applications,"In this work, we present our prediction results for 17 psychological scales based on online data from the Russian social network VKontakte. As part of this project, we predicted a variety of psychological traits, starting with personality traits from the OCEAN inventory and ending with Raven's Matrices. We then introduced 2 models based on the source of digital data: the first consisting of semi-structured social profiles and the second of public page subscriptions. These models cover most public non-textual data on VKontakte. Lastly, we applied this model to real data with a view to construct psychographics for the audiences of different brands.",60105973,State Academic University for Humanities (GAUGN),Moscow,Russian Federation,['1700'],20.4,0.06354166666666666,0.14791666666666667,1
136,136,Improved 3D scene modeling for image registration in change detection,"This paper presents a novel method for 3D scene modeling using stereo vision, with an application to image registration. The method constists of two steps. First, disparity estimates are refined, by filling gaps of invalid disparity and removing halos of incorrectly assigned disparity. A coarse segmentation is obtained by identifying depth slices, after which objects are clustered based on color and texture information using Gabor filters. The second step consists of reconstructing the resulting objects in 3D for scene alignment by fitting a planar region. A 2D triangle mesh is generated, and a 3D mesh model is obtained by projecting each triangle onto the fitted plane. Both of these extensions result in improved alignment quality with respect to the state of the art, and operate in near real time using multi-threading. As a bonus, the refined disparity map can also be used in combination with the existing method.",60114828,ViNotion B.V.,Eindhoven,Netherlands,"['1704', '1706', '1709', '1712']",18.5,0.17500000000000002,0.33888888888888885,1
137,137,Ridesharing for Carsharing Service Provider: Driver and Pedestrian Route Matching,"Nowadays there are a lot of car sharing service provider have been appeared in Russian market as well as in the world. Car sharing become popular since a person can have comfortable and quick transportation means in the city. This transportation means allow him/her to reach destinations without owning a private vehicle. However, sometimes for the car sharing user it is not possible to find a car in nearest location. In this case the car sharing company can propose customers who goes to the same destination to share the ride together with the travel expenses. The paper proposes an approach to matching of driver and pedestrian routes based on predefined constraints such as detours and additional time the customers are going to spend for ride sharing.",60101977,St. Petersburg Institute for Informatics and Automation of the Russian Academy of Sciences,Saint Petersburg (ex Leningrad),Russian Federation,['1700'],21.0,0.16666666666666666,0.525,1
138,138,Cooperative and Distributive Caching System for Video Streaming Services over the Information Centric Networking,"This work presents a cooperative and distributive caching system over the information-centric networking (ICN) tree. The goal of the proposed caching system is to provide seamless video streaming services with high network utilization over the ICN tree. The proposed system employs a metafile made by a scalable caching scheme for simple but effective Content Store (CS) management, and the caching information among ICN nodes is delivered by modified ICN interest/data packet headers with no additional control overhead. Based on the delivered caching information and the metafile, each ICN node determines its own caching chunks in a distributive way to minimize the required peak bandwidth for seamless streaming. The proposed caching system is fully implemented using the NDNSim for large scale simulation. Moreover, a small-scale real cellular wireless network testbed is realized by using CCNx and Raspberry PIs.",60032330,Pohang University of Science and Technology,Pohang,South Korea,"['1705', '1708']",22.833333333333332,0.24678571428571427,0.4532142857142857,1
139,139,An Ensemble of Triplet Neural Networks for Differential Diagnostics of Lung Cancer,"A new classification subsystem of a lung cancer computer-aided-diagnosis systems is proposed in the paper. Its implementation is based on two main approaches. First, the computed tomography images of segmented suspicious lung nodules are represented by means of five histograms characterizing the shape, inner and outer structures of nodules. This representation significantly reduces the dimensionality of data. Second, an ensemble of triplet neural networks is used to take into account atypical cases of lung cancer and to improve accuracy of the classification subsystem usage. An architecture of the developed triplet network and peculiarities of the triplet network ensemble training process are considered in detail. The corresponding results of numerical experiments with using public dataset LUNA16 show outperforming properties of the proposed classification subsystem.",60017103,Peter the Great St. Petersburg Polytechnic University,St. Petersburg,Russian Federation,['1700'],17.571428571428573,0.11422558922558923,0.3032828282828283,1
140,140,LatencySmasher: A Software-Defined Networking-Based Framework for End-to-End Latency Optimization,"The centralized control capability of Software Defined Networking (SDN) presents a unique opportunity for enabling Quality of Service (QoS) routing. For delay sensitive traffic flows, a QoS mechanism requires efficiently computing path latency and minimizing controller's response time. At the core of the challenges is how to handle short term network state fluctuations in terms of congestion and latency while guaranteeing the end-to-end latency performance of networking services. In this paper, we present LatencySmasher, a systematic framework that considers active link latency measurements, efficient statistic estimate of network states, and fast adaptive path computation. We first implement LatencySmasher as an SDN controller application and then conduct extensive experimental studies on the Global Environment for Network Innovations (GENI), a real-world distributed network testbed. Our performance evaluation shows that the proposed framework can find optimal end-to-end paths with minimum latency and significantly reduce the control overhead.",60007740,"University of South Florida, Tampa",Tampa,United States,"['1705', '1708']",24.0,0.11515151515151514,0.4856060606060606,1
141,141,Urban Public Transport Digital Planning based on an Intelligent Transportation System,"there is presented an original concept of intelligent transportation system for public urban passenger transport advanced management, analysis and control. The proposed approach uses intelligent information technologies based on neural networks and methods of Big Data processing, allowing real time adaptation to dynamically changing conditions. Considering the up-to-date research results and technologies related to the transportation problem domain there is introduced a formal model that describes the public transport helping to reveal the main issues. Using the model there is presented a generalized route network planning algorithm. Description of the software implementation includes the specification of solution modules (components). The proposed solution is illustrated by an example of a transport model covering the territory of the Samara city district, Russia. The results of its probation and practical use prove the efficiency of the intelligent transportation system application for public urban passenger transport management.",60072485,"Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO",Saint Petersburg (ex Leningrad),Russian Federation,['1700'],20.428571428571427,0.2529761904761905,0.3845238095238095,1
142,142,Hiding in plain sight: Enabling the vision of signal rich art,"Digital watermarking technologies are based on the idea of embedding a data-carrying signal in a semi covert manner in a given host image. Here we describe a new approach in which we render the signal itself as an explicit artistic pattern, thereby hiding the signal in plain sight. This pattern may be used as is, or as a texture layer in another image for various applications. There is an immense variety of signal carrying patterns and we present several examples. We also present some results on the detection robustness of these patterns.",60031912,Digimarc Corporation,Beaverton,United States,"['1704', '1706', '1709', '1712']",18.4,0.02837902837902838,0.367965367965368,1
143,143,Performance Modelling of V2V based Collective Perceptions in Connected and Autonomous Vehicles,"With the introduction of Connected and Autonomous Vehicles (CAVs), it is possible to extend the limited horizon of vehicles on the road by collective perceptions, where vehicles periodically share their sensory information with others using Vehide-2-Vehicle (V2V) communications. This technique relies on a certain number of participants to have a measurable advantage. Nevertheless, the spread of CAVs will take a considerable period of time, it is critical to understand the benefits and limits of V2V based collective perceptions in different market stages. In this work, we characterise the effective Field of View (eFoV) of a vehicle as the perception range using local sensors only, and the collective Field of View (cFoV) as the region learn from the network. Applying analytic and simulation studies in highway scenarios, we show that the eFoV drops quickly with the increase in traffic density due to blockage effects of surrounding vehicles, and it is insufficient to overcome this problem by increasing the sensing range of local sensors. On the other hand, vehicles can gain around 16 folds more information about the road environment by leveraging collective perceptions with only 10% CAV penetration rate. When the penetration rate reaches to around 30%, collective perceptions can provide 95% coverage over the road environments. Our analyses also show that apart from the benefits, employing collective perceptions could result in heavy broadcast redundancy, hence wasting the already scarce network resources. This observation suggests that the sharing of sensory information should be controlled appropriately to avoid overloading the communication networks.",60102083,Shenzhen Institute of Advanced Technology,Shenzhen,China,"['1705', '1708']",27.77777777777778,0.11812169312169313,0.5452380952380952,1
144,144,Analysis of the Security of UEFI BIOS Embedded Software in Modern Intel-Based Computers,Abstract: The paper presents an overview of current attacks on BIOS and Intel ME embedded software of modern Intel-based computers. We describe the results of the analysis of its security for system boards of basic manufacturers. We also allocate classes of attacks that make it possible to create implants whose discovery by traditional methods of searching for undeclared features becomes impossible or extremely difficult.,60017103,Peter the Great St. Petersburg Polytechnic University,St. Petersburg,Russian Federation,"['1712', '1711']",21.333333333333332,-0.13809523809523808,0.6535714285714286,1
145,145,Delivering Reliability of Data Sources in IoT Healthcare Ecosystems,"Nowadays, the use of Internet of Things (IoT) in various different fields has made significant progress, especially in the field of healthcare, where a myriad of heterogeneous medical data sources are in use. This fact has reinforced the vision of developing new communication technologies and finding new ways to synchronize and successfully manage all these data sources. However, this vision is accompanied by several related challenges. One of these challenges refers to the fact that since all the existing IoT medical data sources are usually characterized by a high degree of heterogeneity, they are expected to be recognized as reliable at different stages, thus providing data of different levels of reliability. To effectively tackle this challenge, the present paper proposes a mechanism for capturing the reliability levels of different IoT medical data sources, so as to automatically decide whether these will be considered as reliable or not, and thus their data will be kept for further analysis. In this context, in this mechanism three (3) discrete stages are implemented, facilitating both the data reliability and the availability estimation of these data sources, making finally feasible the manipulation of these sources and the estimation of their overall reliability levels. The prototype associated with this paper provides an example of this mechanism, demonstrating in detail each discrete stage.",60010667,Panepistimion Pireos,Piraeus,Greece,['1700'],30.857142857142858,0.07859683794466403,0.4575691699604743,1
146,146,Automated optical inspection for abnormal-shaped packages,"In this paper, we develop an automated optical inspection method to detect yarn packages' defect. Although textile industry is regarded as a traditional industry, many new technologies, e.g., computer vision detection algorithms, are applied to this industry in recent years. Yarn packages are the semi-finished good of textile industry. Various factors may cause abnormal-shaped packages. In this study, we develop three defect detection algorithms to extract abnormal-shape packages. These algorithms can help manufacturer to avoid the disadvantages of human inspection effectively and improve the productive quality.",60012370,National Chiao Tung University Taiwan,Hsinchu,Taiwan,"['1704', '1706', '1709', '1712']",14.333333333333334,0.17363636363636364,0.4354545454545454,1
147,147,On cyclic (ϕ-ψ)-Kannan and (ϕ-ψ)-Chatterjea contractions in metric spaces,We use in this paper the concept of cyclic (ϕ-ψ)-Kannan and (ϕ-ψ)-Chatterjea contractions to study new extensions of the Kannan and Chatterjea fixed point theorems. We give some generalized versions of the fixed point results proved in the literature. The analysis and theory are illustrated by some examples.,60104134,Khalifa University of Science and Technology,Abu Dhabi,United Arab Emirates,['1706'],16.0,0.11212121212121212,0.28484848484848485,1
148,148,Keyphrase Generation: A Multi-Aspect Survey,"Extractive keyphrase generation research has been around since the nineties, but the more advanced abstractive approach based on the encoder-decoder framework and sequence-to-sequence learning has been explored only recently. In fact, more than a dozen of abstractive methods have been proposed in the last three years, producing meaningful keyphrases and achieving state-of-the-art scores. In this survey, we examine various aspects of the extractive keyphrase generation methods and focus mostly on the more recent abstractive methods that are based on neural networks. We pay particular attention to the mechanisms that have driven the perfection of the later. A huge collection of scientific article metadata and the corresponding keyphrases is created and released for the research community. We also present various keyphrase generation and text summarization research patterns and trends of the last two decades.",60016605,Charles University,Prague Praha,Czech Republic,['1700'],22.166666666666668,0.20392156862745095,0.40980392156862744,1
149,149,Improved genetic algorithms based on data-driven operators for path planning of unmanned surface vehicle," All rights reserved.The genetic algorithm is an effective method to solve the pathplanning problem. However, it has certain disadvantages, such as slow convergence speed, low computational efficiency and premature convergence due to the subjectivity of determining crossover and mutation probabilities. Hence, this paper proposes two data-driven algorithms whose crossover probabilities are adjusted self-adaptively and dynamically with iterations. Monte-Carlo simulations and the application tests to an unmanned surface vehicle are conducted to investigate their path-planning performance. Results indicate that the proposed algorithms have undeniable advantages over the conventional algorithms, such as effective avoiding from the local optimal, keeping higher population diversity during later iterations, reducing the average optimal distance and having better robustness. Meanwhile, it is observed that the reverse linear changing parameters genetic algorithm (RLCPGA) has the superior performance in optimizing the path distance for the unmanned surface vehicle.",60019496,Qingdao University of Science and Technology,Qingdao,China,"['1712', '1702']",23.333333333333332,0.14309523809523808,0.4602380952380953,0
150,150,A fast path planning method of robot for surveillance missions based onchaos," All rights reserved.This paper focuses on the use of chaotic systems in the problem of generating a desired trajectory. The considered application is that of the surveillance of a terrain by a mobile robot. A new method of trajectory generating is proposed. This method is based on the use of a chaotic system in the dynamics of the robot. A new chaotic system is also suggested, namely, the multi-scroll chaotic system using the Chua system. The simulation results prove that the considered approach is an interesting method to reduce the number of orbits in the generated trajectory. Furthermore, it permits guaranteeing a fast scanning of the overall space to be surveilled, while ensuring a chaotic aspect of the trajectory. Hence, the robot motion cannot be predicted by intruders. To ensure the tracking of the generated trajectory, a flatness control law is put forward. This control technique has proved its effectiveness in solving this major challenge of researchers. A comparative study between the the use of the classical double-scroll chaotic system and the multi-scroll chaotic system in different workspaces with obstacles is established.",60058071,Université de Sousse,Sousse,Tunisia,"['1712', '1702']",16.636363636363637,0.10946969696969695,0.34545454545454546,0
151,151,Applying Geo-Encryption and attribute based encryption to implement secure access control in the cloud,"Cloud computing is utility-based computing provides many benefits to its clients but security is one aspect which is delaying its adoptions. Security challenges include data security, network security and infrastructure security. Data security can be achieved using Cryptography. If we include location information in the encryption and decryption process then we can bind access to data with the location so that data can be accessed only from the specified locations. In this paper, we propose a method based on the symmetric cryptography, location-based cryptography and ciphertext policy-Attribute-based encryption (CP-ABE) to implements secure access control to the outsourced data. The Symmetric key is used to encrypt that data whereas CP-ABE is used to encrypt the secret key and the location lock value before uploading on the server. User will download encrypted data and the symmetric secret key XORed with the Location Lock value, using his attributes based secret key he can obtain first XORed value of Symmetric secret key and location lock value. Using anti-spoof GPS Location lock value can be obtained which can be used to retrieve the symmetric secret key. We have adopted Massage Authentication Code (MAC) to ensure Integrity and Availability of the data. This protocol can be used in the Bank, government organization, military services or any other industry those are having their offices/work location at a fixed place, so data access can be bounded to that location.",60106293,Jazan University,Jazan,Saudi Arabia,"['1708', '1705']",23.1,-0.054166666666666675,0.7004629629629628,1
