,Unnamed: 0,title,abstract,affiliation_code,affiliation_name,affiliation_city,affiliation_country,category,average_length,polarity,subjectivity,passive_active
208,208,Efficient any source overlay multicast in CRT-based P2P networks - A capacity-constrained approach,"In this work, we have considered designing a highly efficient capacity-constrained overlay multicast protocol; it is designed specifically for an existing Chinese Remainder Theorem (CRT) - based structured P2P architecture [9]. Such an architecture has been the choice for its structural advantages over DHT-based architectures. It is worth mentioning its most important advantage from the viewpoint of speed of communication, that is its diameter, which is only 3 overlay hops. The protocol is not restricted to a single data source and it incorporates peer heterogeneity as well. We have also designed another any source capacity-constrained multicast protocol that incorporates the unique idea of transforming the multicast problem to a broadcast one [10]. We have compared analytically the performance of the two protocols; it has led to the observation that use of this unique idea [10] cannot take advantage of all structural advantages of a CRT-based system resulting in decrease in performance. However, the proposed multicast source discovery protocol has used this unique idea offering good performance.",60029472,Southern Illinois University at Carbondale,Carbondale,United States,"['1706', '1710']",23.714285714285715,0.2594642857142857,0.6211904761904762,1
209,209,International reanalysis cooperation on carbon satellites data,"According to current huge data requirements for the global climate change assessment, DBAR Data Sharing Principles, as well as the national policymaking in response to the global agreement (Framework Convention on Climate Change (FCCC)) on combating climate change, to reform the research mode of carbon data based exploration, to integrate carbon satellite data, models and computing technologies to advance interdisciplinary study, and to implement a big earth data e-science platform for global carbon researches are very essential and necessary. Cooperation on the Analysis of carbon Satellites data (CASA), a new international scientific programme, was approved by the Chinese Academy of Sciences (CAS) in 2018, which was participated by CAS/Institute of Atmospherics Physics and National Super Computer Center in Wuxi. Massive data resources (standard, value-added carbon satellite products and auxiliary data), relevant analysis models, and the super-computing capacity (100 trillion FLOPs computing power and 1 PB of storage) has been integrating into the CASA big e-science platform. Forthcoming products, including carbon satellites standard products, higher precision CO2 reprocessed products, and application dataset based on above two kinds of CO2 products, are processed and analyzed online on the CASA e-science platform. The first global XCO2 product produced from TanSat will be released at September of 2019. Research mode of carbon data-based is going to be reformed under the support of big data and supercomputing power.",60027363,University of Chinese Academy of Sciences,Beijing,China,['1706'],37.166666666666664,0.07259552042160737,0.3062845849802371,1
210,210,FARELI: A fast and reliable routing path for cognitive radio sensor networks,"This paper proposes a fast and reliable routing protocol (FaReli) for multi-channel, multi-hop cognitive wireless sensor networks (CRSNs). Being aware of the spectrum dynamics in the CRSN, a framework is proposed to estimate the remaining duration of spectrum availability which is based on the expected idle length of channels, sensing period, and communication history on the channel. Specially, in combination with the per hop delay analysis, the routing path from sources to the sink can be established such as it provides a shorter delay and reliable communication. Simulation results are conducted to demonstrate that the proposed routing algorithm based on spectrum and delay analysis potentially improve the network performances in terms of throughput, delay.",60019209,Kumoh National Institute of Technology,"Kyongsangbuk-do,",South Korea,"['1706', '1710']",28.5,0.11785714285714284,0.5535714285714285,1
211,211,An automated customization and performance profiling framework for permissioned blockchains in a virtualized environment,"The permissioned blockchains have demonstrated their potential to provide trustworthy and security services in various industrial scenarios, especially in the Cloud-based virtualized environments. To customize the configuration of a blockchain application, an operator needs the performance characteristics of a blockchain network in different Cloud environments. However, manually profiling the performance characteristics of a blockchain network is very time-consuming. Therefore, in this paper, we propose a BlockchaIn-infRAstructure CustomIzation and Auto-profiLing (BIRACIAL) framework to automate the whole process of blockchain deployment and performance profiling. Based on the profile and performance requirements of a blockchain application, the framework aims to plan the virtual infrastructure for permissioned blockchain, to automate the provision of the required infrastructure, to deploy the customized permissioned blockchain, and to enable continuous monitoring of blockchain performance. Our evaluation results show that the proposed framework can achieve automated deployment of different permissioned blockchain networks under certain overheads. The performance profiling results can be used to compare and select the appropriate blockchain platforms and consensus algorithms.",60014497,Universitetet i Stavanger,Stavanger,Norway,"['1703', '1705', '1712']",23.428571428571427,0.12380952380952381,0.6079365079365079,1
212,212,Mapping of vegetation cover using Sentinel-2 to estimate forest fire danger,"Vegetation maps play a key role in an estimation of forest fire danger. To estimate forest fire danger, a vegetation type map of Gilbirinsky forestry situated in the Lake Baikal basin was created on basis of both the remote sensing data and field study. A Sentinel-2A satellite image was classified by the maximum likelihood method. Zones with different levels of forest fire danger have been identified: coniferous forests-extremely dangerous level, mixed forests-high level, and deciduous forests-moderate level of forest fire danger. Normalized Difference Water Index has been calculated and moisture content in vegetation has been evaluated.",60024069,Tomsk Polytechnic University,Tomsk,Russian Federation,['1706'],19.2,-0.13999999999999999,0.59,1
213,213,Reflection of whispering gallery modes propagating on the optical fiber surface from its facet," Downloading of the abstract is permitted for personal use only.We show that whispering gallery modes on the surface of optical fibers can be reflected from the optical fiber facet. Due to reflection, a locking effect occurs near the optical fiber facet for the whispering gallery modes with an axial component of the wave vector. We obtained an analytical expression for determining the resonant wavelengths. We also experimentally measured the phase velocity of the optical pulse propagating in whispering gallery modes and reflecting from the fiber facet.",60033230,Institute of Automation and Electrometry of the Siberian Branch of the Russian Academy of Sciences,Novosibirsk,Russian Federation,['1706'],21.75,0.018750000000000003,0.36875,0
214,214,Time-related constraints in administration shell design within cyber-physical production systems,"The concept of Cyber-physical Production System has recently emerged. It emphasizes the expected and very close connection between industrial software systems and production assets on the next generation of intelligent industrial systems. The cyber-physical conceptualization hints at assets making their functions available through the so called administration shells. These are software structural design tenets that from, a functional perspective, will not only incorporate software interfacing aspects but also autonomous behaviour. There is an important body of practice in what is now perceived as cyber-physical integration. However, such work has taken a somehow informal approach to formalizing system engineering aspects and in particular to the impact of time-related constraints affecting, the design locally and, the CPPS as a whole. This paper provides a model that relates physical, logical and computational aspects of cyber-physical design from structural and behavioural perspectives. Its goal is to provide a starting point for designing cyber-physical components while supporting informed decision making in respect to software design, integration and deployment practices that enable these components to operate in cyber-physical synchronization.",60009358,Linköpings universitet,Linkoping,Sweden,"['1706', '1710']",21.625,0.17450980392156865,0.40742296918767507,1
215,215,Features of a CPT-based atomic clock with pumping by different-order sidebands of a VCSEL's frequency,"Presented for the first time is our research into reduction of energy consumption of miniaturised Rb atomic clocks based on coherent population trapping (CPT) effect at lowered microwave modulation frequency. We studied properties of a CPT-based atomic frequency standard pumped with multi-frequency radiation from sidebands of a single-frequency semiconductor laser whose injection current was modulated at subharmonics (1/2-1/6) of the frequency of Rb hyperfine ground state splitting. Pumping by third-order sidebands is the optimum when the atomic clock stability drops only slightly (by 11%), whereas energy consumption of the microwave components is reduced by a factor of 1.5.",60002049,Novosibirsk State University,Novosibirsk,Russian Federation,['1706'],32.66666666666667,0.18333333333333332,0.49999999999999994,1
216,216,Feature selection and recognition of multivariate physiological signals using binary firefly algorithm,"Interest in pattern recognition of physiological signals is growing in recent years due to the rapid development of telemedicine and the Internet of Things. However, on account of high dimensionality, multivariate, and the large amount of data, feature extraction and selection of multiple physiological signals is still a hard nut to crack in pattern recognition. Therefore, a measuring experiment of multivariate physiological signals before and after physical exercises was firstly carried out. Signals of electrocardiogram (ECG), blood pressure and oxygen saturation are simultaneously measured for 30 subjects. Moreover, multivariate physiological signals are in turn processed by filtering, segmentation and morphological feature extraction based on heartbeat samples. A novel binary firefly algorithm (NBFA) is proposed in this paper to realize the automatic feature selection for multiple physiological signals. The NBFA evaluates each binary firefly according to both classification accuracy and the number of features. The movement of a firefly is updated by a bit conversion factor and a random mounting flying step. High classification results of 30 subjects show that morphological features can depict main characteristics of 12-lead ECG signals. The NBFA performs superior to the PCA, PSO in the feature selection of multiple physiological signals. It can quickly find the small number of features as well as obtain high classification, which further reduces the computation load and data storage capacity in pattern recognition of multiple physiological signals.",60022279,Shanghai Normal University,Shanghai,China,"['1706', '1710']",20.636363636363637,0.05145363408521303,0.35919799498746874,1
217,217,A survey of disease progression modeling techniques for alzheimer's diseases,"Modeling and predicting progression of chronic diseases like Alzheimer's disease (AD) has recently received much attention. Traditional approaches in this field mostly rely on harnessing statistical methods into processing medical data like genes, MRI images, demographics, etc. Latest advances of machine learning techniques grant another chance of training disease progression models for AD. This trend leads on exploring and designing new machine learning techniques towards multi-modality medical and health dataset for predicting occurrences and modeling progression of AD. This paper aims at giving a systemic survey on summarizing and comparing several mainstream techniques for AD progression modeling, and discuss the potential and limitations of these techniques in practical applications. We summarize three key techniques for modeling AD progression: multi-task model, time series model and deep learning. In particular, we discuss the basic structural elements of most representative multi-task learning algorithms, and analyze a multi-task disease prediction model based on longitudinal time. Lastly, some potential future research direction is given.",60028355,Liverpool John Moores University,Liverpool,United Kingdom,"['1706', '1710']",19.875,0.11127946127946127,0.42247474747474745,1
218,218,"Developing a secure, smart microgrid energy market using distributed ledger technologies","The ability for the smart microgrid to allow for the independent generation and distribution of electrical energy makes it an attractive solution towards enabling universal access to electricity within developing economies. Distributed Ledger Technologies (DLTs) are being considered as an enabling technology for the secure energy trade market however the high processing, energy and data exchange requirements may make them unsuitable for the Industrial Internet of Things technologies used in the implementation of the microgrid and the limited connectivity infrastructure in developing technologies. This work serves to assess the suitability of DLTs for IIoT edge node operation and as a solution for the microgrid energy market by considering node transaction times, operating temperature, power consumption, processor and memory useage, in addition to mining effort and end user costs.",60021902,Universiteit van Pretoria,Pretoria,South Africa,"['1706', '1710']",42.666666666666664,0.21469387755102037,0.43581632653061225,1
219,219,Reduced order models for uncertainty management and zero-defect control in seal manufacturing,"Reaching a zero-defect manufacturing is one of the biggest challenge for the current manufacturing industry. One of the barriers to overcome is to handle appropriately the uncertainty propagation across manufacturing lines, that hinder the development of accurate control systems. Within this framework, we introduce a non-intrusive method for uncertainty management that relies on a Monte Carlo approach building on a deterministic parametric real-time simulation model. The real-time simulation model is a Reduced Order Model (ROM) based on a generalized Canonical Polyadic Decomposition. The method is introduced using an industrial test case as demonstrator, namely car door/body seals manufacturing by means of continuous coextrusion of a metal strip and various types of rubber. The resulting model is used to unify uncertainty management of: (i) aleatory and epistemic origin, and (ii) material characterization and process parameters.",60012692,Instituto Tecnológico de Aragón,Zaragoza,Spain,"['1706', '1710']",22.333333333333332,0.030000000000000027,0.6066666666666667,1
220,220,"Modelling of airborne pollen dispersion in the atmosphere in the Catalonia region, Spain: Model description, emission scheme and evaluation of model performance for the case of Pinus","Pollination is a biologically-relevant process that affects the structure of ecosystems since pollen contributes to determine the spatial distribution of plant species. It is thus of interest for mapping ecosystem services for policy support and decision making to increase our knowledge of pollen grain behavior in the atmosphere (source, emission, processes involved during their transport, etc.) at fine temporal and spatial scales. First simulations with the Barcelona Supercomputing Center MONARCH dispersion model (known before as NMMB/BSC-CTM) of Pinus pollen in the atmosphere were performed during a 5-day pollination event observed in Barcelona, Spain, between 27-31 March, 2015. MONARCH is an online atmospheric composition model that solves the life cycle of water vapor, gases and aerosols within a meteorological model. A new aerosol emission scheme for pollen grains has been implemented in the system. The emission scheme considers wind speed at 10 m, friction velocity, and temperature and specific humidity at 2 m as main drivers of the mobilization of Pinus pollen grains. The meteorological information is available for the emission scheme at each meteorological integration time step. The spatial distribution of the pine species (P. halepensis, P. pinea) that pollinate from February to April in Catalonia has been derived from the Cartography of habitats of Catalonia and the tree density was obtained from the Forest Inventory of Catalonia. A domain over north-east Spain at 9 km x 9 km horizontal resolution covering Catalonia is designed with 48 vertical layers. The initial and boundary meteorological conditions are derived from the fifth major global ECMWF ReAnalysis (ERA-5). To evaluate the model performances, the simulations are compared (i) to groundbased concentration measurements performed with a Hirst collector in Barcelona downtown, and (ii) to vertically-resolved measurements performed 4 km west of Barcelona downtown with a Micro Pulse Lidar (MPL). A method based on the lidar polarization capabilities was used to retrieve the contribution of the pollen to the total signal. The conversion from optical lidar-retrieved properties to concentration was optimized by minimizing the sum of the squared deviations between the lidar-retrieved concentration at the first height and the true (Hirst) concentration measured at the ground. In terms of surface concentration, the simulation performs well during the center of the event with major underestimation at the beginning. As far as the vertical distribution of airborne Pinus pollen is concerned, simulations reproduce well the shape of the profiles but the intensity tends to be underestimated. Three major limitations are identified with the model runs: (1) the poorly known phenology emission function, (2) the temporal development of the convective planetary boundary layer in coastal areas, which directly affects the vertical structure of the pollen dispersion; (3) the development of the sea breeze and a proper representation of the sea coast line, that play a significant role on the skills of the meteorological mesoscale model.",60007592,Universitat Politècnica de Catalunya,Barcelona,Spain,['1706'],25.944444444444443,0.060095520421607374,0.41541501976284584,1
221,221,All-inorganic halide perovskites thin-film self-powered photodetector," Downloading of the abstract is permitted for personal use only.CsPbIxBr1-x thin film with spontaneous polarization can be made into the self-powered photodetector based on light induced pyroelectric effect. It can perform without an external power source to meet the demands of the portable and wearable nanodevices. Here, a novel self-powered photodetector based on all-inorganic halide perovskites CsPbIxBr1-x thin film is fabricated, which shows an ultrafast response speed of less than 6μs under the laser illumination at zero bias. Also, the response characteristics of the self-powered photodetector from UV to near infrared are experimented and exhibited. Especially, the device has a higher response to 405nm UV light than other. This work extends the potential applications of perovskites in energy scavenging and self-powered sensor systems.",60019533,Tianjin University,Tianjin,China,['1706'],20.666666666666668,0.04702380952380952,0.6065476190476191,0
222,222,Rutile TiO2 nanorod arrays grown by solution-processed for high efficiency solid state perovskite solar cells," Downloading of the abstract is permitted for personal use only.In this paper we demonstrate a branched Rutile TiO2 nanorod structure which used as a model architecture for efficient photoelectrochemical devices for simultaneously offers a large contact area with the electrolyte, excellent lighttrapping characteristics, and a highly conductive pathway for charge carrier collection. We developed a facile hydrothermal synthesis method to achieve rutile TiO2 nanorod arrays on FTO substrate without use of any acid. The morphology of nanorods can be finely tuned by changing the growth parameters, and the potential of the as-made rutile TiO2 nanorods in perovskite solar cells was evaluated, showing power conversion efficiency up to 11.1%.",113724913,Huazhong Institute of Electro-Optics,Wuhan,China,['1706'],36.333333333333336,0.24886904761904763,0.5085714285714286,0
223,223,"Correlation between two different real time data acquisition systems: Lidar Raman and cavity ringdown laser spectroscopy, for CH4 as a fugitive gas, in São Paulo metropolitan area","Fugitive emissions, defined as unintended or irregular leaks of gases and vapors, these are an important source of pollutants to the atmosphere, which is difficult to monitor and control. These sources are present in different sites, including megacities like São Paulo that are growing in size and economic activity. At the same time, there is a remarkable growth in concerns about the environmental issues associated with these activities. In a constantly changing world, with increasing concentrations of greenhouse gases (GHGs), among them methane (CH4) and volatile organic compounds (VOC), mitigation of atmospheric emission of these gases to contain global warming, make field campaigns in the metropolitan region of São Paulo very relevant. Optical remote sensing techniques as lidar can attend the need for real time and trustable information on fugitive emissions. The Cavity Ringdown Laser Spectroscopy (CRDS) technique was adopted because it is widely used in the detection of gas samples that absorb light at specific wavelengths and also for their ability to detect mole fractions up to the parts per trillion level. The Raman lidar system used includes a commercial laser pulsed Nd:YAG Quantel S.A., model CFR 200, with wavelengths of 355 nm, 353 nm and 396 nm, 120 mJ pulse power, with laser repetition rate of 20 Hz and pulse width of 20 s, with a spatial resolution of 7,5 m. The system includes an ethernet interface, used together with LabView software to control the measurement and readout of the acquired data. The mixing ratio of CH4 can be observed within the planetary boundary layer. The measured methane profiles correlate with the acquisitions made with the CRDS, however, an additional contribution of control data in which the Raman lines detect with high sensitivity.",60068680,Prokhorov General Physics Institute of the Russian Academy of Sciences,Moscow,Russian Federation,['1706'],28.5,0.10722222222222222,0.40407407407407414,1
224,224,Adaptive duty cycle MAC protocol of low energy WSN for monitoring underground pipelines,"In this paper, a new solution based on wireless sensor network is introduced to provide low cost and low energy monitoring for underground pipelines. We propose an adaptive duty-cycle MAC protocol based on Wake-on-Radio called WoR-MAC. Simulation experiments have been conducted to validate the outstanding performance compared with other duty-cycle based energy-efficient MAC protocols in terms of energy consumption and average end-to-end latency.",60005686,University of Auckland,Auckland,New Zealand,"['1706', '1710']",21.0,0.06022727272727272,0.45075757575757575,1
225,225,Concircular curvature tensor of kenmotsu manifolds admitting generalized tanaka-webster connection,"The objective of the present paper is to study concircular curvature tensor of Kenmotsu manifold with respect to generalized Tanaka-Webster connection, whose concircular curvature tensor satisifies certain conditions and it is shown that if the curvature tensor of a Kenmotsu manifold admitting generalized Tanaka-Webster connection ∇* vanishes, then the Kenmotsu manifold is locally isometric to the hyperbolic space H2n+1(−1). Further we have studied ξ-concircularly flat, φ-concircularly flat, pseudo-concircularly flat, C* .φ = 0, C* .S* = 0 and we have shown that R* .C* = R* .R* . Finally, an example of a 5-dimensional Kenmotsu manifold with respect to the generalized Tanaka-Webster connection is given to verify our result.",60009220,Bangalore University,Bengaluru,India,['1703'],36.333333333333336,0.015476190476190477,0.28293650793650793,1
226,226,Model to personalize the teaching-learning process in virtual environments using case-based reasoning,"In recent years, new research has appeared in the area of education, which has focused on the use of information technology and the Internet to promote online learning, breaking many barriers of traditional education such as space, time, quantity and coverage. However, we have found that these new proposals present problems such as linear access to content, patronized teaching structures, and non-flexible methods in the style of user learning. Therefore, we have proposed the use of an intelligent model of personalized learning management in a virtual simulation environment based on instances of learning objects, using a similarity function through the weighted multidimensional Euclidean distance. The results obtained by the proposed model show an efficiency of 99.5%; which is superior to other models such as Simple Logistic with 98.99% efficiency, Naive Bayes with 97.98% efficiency, Tree J48 with 96.98% efficiency, and Neural Networks with 94.97% efficiency. For which we have designed and implemented the experimental platform MIGAP (Intelligent Model of Personalized Learning Management), which focuses on the assembly of mastery courses in Newtonian Mechanics. Additionally, the application of this model in other areas of knowledge will allow better identification of the best learning style of each student; with the objective of providing resources, activities and educational services that are flexible to the learning style of each student, improving the quality of current educational services.",60105309,Universidad Católica de Santa María,Arequipa,Peru,"['1712', '1709', '1707', '1705']",37.166666666666664,0.20098814229249012,0.4746188594014682,1
227,227,A study on blockchain-based lightweight logging framework for service availability in resource-limited edge cloud,"In the edge cloud, when two types of service providers provide edge nodes, each service provider has different logging areas, making it difficult to access QoS violations and complying with service level agreements (SLAs). Thus, the third-party broker plays a role of confirming QoS violations and compliance between the two providers, thereby securing reliability between the CSP and NP. In addition, by improving the existing logging technique in the edge cloud with limited resources, it reduces the CPU usage to improve the availability of cloud services. Therefore, we propose a broker-based framework that improves the service availability by reducing the CPU usage and secures QoS compliance and violations.",60001873,Kyung Hee University,Seoul,South Korea,"['1703', '1705', '1712']",27.0,-0.19047619047619047,0.580952380952381,1
228,228,Agent-based plug and produce cyber-physical production system - Test case,"In the last years the utilization of Multiagent Systems to implement distributed control systems in industrial environments was presented as suitable and as a cost-effective solution to deal with the new requirements regarding flexibility and dynamism on the shop-floor. However, the proposed implementation of these distributed Cyber-Physical Production Systems faced some challenges regarding hardware and network requirements. Hence, the proposed work presents one utilization of a Multiagent-based distributed control system running on the fog level and running upon the edge level. This research presents a test and assessment of running intelligent agents outside the edge level but at the same time avoid the deployment of the industrial agents on the cloud level due to time and performance constraints. The proposed test presents a Multiagent architecture responsible for controlling the shop-floor, but the overall architecture was designed to accommodate the agents on the fog level, running upon the edge level composed by industrial controllers running Device Profile Web Services.",60022729,"Faculdade de Ciências e Tecnologia, Universidade Nova de Lisboa",Caparica,Portugal,"['1706', '1710']",31.6,0.17348484848484846,0.3634680134680135,1
229,229,Multi-head bidirectional attention for MRC,"Machine reading comprehension is a challenging task for natural language processing problem that usually requires both an in-depth understanding of complex interactions between the given context and the query and knowledge of the world. Reading comprehension problems require analysis of interconnected representations between context and query. SQuAD offers a large number of questions and their answers providing a testbed for evaluating machine comprehension algorithms. As the answers lie within the given context, we believe it is limiting and unnatural to represent the question or context with a single vector or apply single attention to model the interaction between the context and query. We propose an end-to-end neural multi-head bidirectional attention encoder architecture to understand the complex dependency between query and context. our experiments show a significant performance increase and faster convergence from the baseline model.",60005465,University of Electronic Science and Technology of China,Chengdu,China,"['1712', '1709', '1707', '1705']",22.5,0.029642857142857137,0.4182142857142857,1
230,230,Structural light 3D reconstruction algorithm based on deep learning,"With the powerful learning ability the neural network, fringe pattern can be effectively analyzed after calculating the phase of the fringe pattern. This paper proposes the combination algorithm of phase-shifting (PS) algorithm and structured light convolutional neural network (SL-CNN) that apply deep learning to Structural Light 3D reconstruction.",60017080,China Jiliang University,Hangzhou,China,['1706'],24.0,0.33999999999999997,0.72,1
231,231,Control of a novel parcel delivery system consisting of a UAV and a public train,"A parcel delivery system with a unmanned aerial vehicle (UAV) and a public train is presented, where the train moves naturally as it is and the UAV can depart the train to deliver parcels. The UAV can travel with the train and replace its battery on the roof. An optimization problem is formulated to minimize the total delivery time and two algorithms are proposed. The exact algorithm gives the optimal schedule, but it is not scalable. The developed suboptimal algorithm is computationally efficient and achieves close performance to that of the exact algorithm. Realistic simulations are conducted to evaluate the proposed algorithms and they are compared with existing schemes.",60028928,Research Organization of Information and Systems National Institute of Informatics,Tokyo,Japan,"['1706', '1710']",18.166666666666668,0.1238095238095238,0.33571428571428574,1
232,232,A novel image segmentation algorithm based on active contour model and retinex model,"The algorithm of active contour model is an image segmentation method based on curve evolution theory, which have great flexibility, adaptability and separation accuracy. Accurate segmentation of inhomogeneous image targets has always been a difficult issue in image segmentation field. In this paper, an improved Chan-Vese model based on local information is proposed, which utilizes both global and local image information. Combining the local binary fitting (LBF) model with the retinex model, this paper redefines the fit of the Chan-Vese model. And adding a weight coefficient, so that the fitting term adaptively calculates the respective weights of the global and local information. The experimental results on various image data show that the proposed method can achieve more accurate segmentation results.",60025578,Xidian University,Xi'an,China,"['1712', '1709', '1707', '1705']",20.0,0.16481481481481483,0.36203703703703705,1
233,233,The monochromatic connectivity of 3-chromatic graphs,"In this paper, we solve completely the monochromatic connectivity of 3-chromatic graphs.",60012879,Jiangxi Normal University,Nanchang,China,['1703'],12.0,0.1,0.4,1
234,234,"Enhancement of up- A nd downconversion photoluminescence from Yb3+, Er3+ co-doped CaF2ânanoparticles deposited on two-dimensional plasmonic arrays","Trivalent rare-earth (RE)-doped upconversion photoluminescence (UCPL) materials are promising in solar cell, anti-fake printing, and displays. However, the intensity of UCPL is often not high enough for practical applications, because of very weak absorption cross-section at the pump wavelength due to the parity forbidden intra-4f shell transitions of RE ions. One promising approach for the enhancement of UCPL efficiency is exploiting the coupling of RE-doped upconverters with surface plasmon resonance of a metal nanostructure. In this paper, we report lithographically fabricated two-dimensional square lattice of Al nanocylinders combined with nanoparticles layer of CaF2 codoped with Er3+,Yb3+ that shows enhanced UCPL. We systematically vary the periodicity of the lattice and examine the UCPL enhancement. The maximum UCPL enhancement is observed at a period of 750 nm, showing 22 and 13.3-fold enhancements for green and red emission branches, respectively. Moreover, we observe enhancement of downconversion emission at 1540 nm. A comparison between the experiment and simulation suggests that enlarged light absorption at the pump wavelength is a dominant factor for UCPL and downconversion enhancements.",60011001,Kyoto University,Kyoto,Japan,['1706'],21.5,-0.016041666666666666,0.4314583333333333,1
235,235,Data driven operation quality evaluation for general aviation crew,"In order to improve the accuracy of quality evaluation in operation of navigable crew, a model of crew operation quality evaluation system based on improved entropy weight method is proposed in this paper. Firstly, the existing evaluation system of operational quality of navigation crew is processed, and important indexes are extracted to exclude the meaningless ones. Then, the weights of each index are calculated by AHP method and entropy weight method respectively. Finally, the combined weights of each index are calculated by Lagrange least multiplier method, combining with actual data. The model is used to rank and evaluate the operation of the crew. The results show that compared with the single subjective and objective empowerment method, the improved method is more comprehensive and can provide effective evidence for staff to evaluate the quality of work.",123854866,"National Network General Aviation Co., Ltd.",Beijing,China,"['1712', '1709', '1707', '1705']",22.5,0.007142857142857148,0.577056277056277,1
236,236,Edge computing for the production industry a systematic approach to enable decision support and planning of edge,"Because the Edge Computing (EC) paradigm allows processing of vast amounts of data in proximity to the respective source, latency and quantity constraints are no longer a limiting factor. That enables the development of novel data-driven applications and the extension of the solutions space for value-added services in production. The complexity and diversity of factories, combined with the continuing discovery of new data-driven solutions, poses a challenge for practitioners to thoroughly determine where, which, and how data should be processed. This, however, is crucial for deciding how and whether to invest in EC. This paper proposes a multiphase concept for the systematic assessment of whether and where EC is most beneficial in a given production environment. It is comprised of human and machine interpretable functions. Combining multiple functions leads to a data-driven solution, which forms links between the data sources (assets) of a production environment and the desired outcome (goals). Four main criteria for EC are derived to enable the exposure of areas with increased EC potential, forming the baseline for a scoring system. The concept is designed so that its application is feasible within an industrial context. First analyses show the prospect of the approach and suggest potential benefits for providing practical implementation guidance.",60028673,Siemens AG,Munich,Germany,"['1706', '1710']",20.5,0.09573002754820936,0.5292011019283747,1
237,237,Contrast enhancement and image completion: A CNN based model to restore ill exposed images,"Digital cameras work through transforming the scene's radiance into an electrical charge. Optical arrangement, sensors, and embedded electronics often limit the accuracy of the representation. Scenes with a dynamic range above the capability of the camera or poor lighting are challenging conditions, which usually result in low contrast images. Soft clipping is usually compensated by transforming the power and shifting the image's histogram. However, under extreme conditions, ill exposure results in severe clipping that requires interpolation and painting. We introduce a model of convolutional neural network to perform signal reconstruction and interpolation. It is designed to be used on sRGB images. The results are evaluated using several metrics of image quality that indicate that the proposed network can improve images that are damaged by different conditions of exposure. In addition, our method offers a substantial gain over state-of-the-art methods.",60000509,Universidade Federal do Rio Grande,Rio Grande,Brazil,"['1706', '1710']",15.444444444444445,-0.058928571428571434,0.40119047619047615,1
238,238,Hole filling algorithm for image array of one-dimensional integrated imaging,"Compared to traditional integrated imaging, the one-dimensional integrated imaging system abandons the stereoscopic effect in the vertical direction, leaving only the stereoscopic effect in the horizontal direction. While satisfying the stereoscopic perception, it greatly reduces the storage space of data and alleviates the large attenuation of resolution caused by integrated imaging. However, at present, there is no 3D film source suitable for a one-dimensional integrated imaging system. In order to address this problem, we propose an array image generation and padding algorithm based on a one-dimensional integrated imaging system. First, based on the theory of geometric optics and DIBR(Depth-image Based Rendering), we use depth maps to simulate viewpoint images at arbitrary locations. In the process, we classify the points mapped to the viewpoint image to make the generated viewpoint image more accurate. Secondly, when conducting hole filling, we first use the optical flow method to fill the large holes inside the image. We extract the edge of the hole, compare the depth values on both sides of the edge, and estimate the depth value of the hole by taking the optical flow value on the larger side, so as to calculate the mapping block of the hole on the reference frame. Finally, the other holes are filled using the Criminisi image restoration algorithm.",60007711,Jilin University,Changchun,China,['1706'],23.666666666666668,0.21408730158730158,0.5712301587301587,1
239,239,Limit cycles for planar differential systems with quasi-homogeneous nonlinearities,"In this paper we study the estimate for the limit cycles of the planar differential systems of (p,q)−quasi-homogeneous polynomials nonlinearities. We give a condition on the polynomials to let the system have at most two limit cycles by introducing a new form of transformation. The tool that we mainly use is generalized polar coordinates and a fact introduced by Gasull and Llibre in estimating the number of limit cycles. This is achieved by estimating the number of isolated periodic solutions of Abel equation.",60070813,University of Sharjah,Sharjah,United Arab Emirates,['1703'],20.75,0.1799242424242424,0.38446969696969696,1
240,240,Towards an OPC UA compliant programming approach with formal model of computation for dynamic reconfigurable automation systems,"This paper proposes Service Oriented SystemJ - OPC UA (SOSJ - OPC UA), a service-oriented programming approach which targets dynamic industrial manufacturing systems. An extension of SOSJ, SOSJ - OPC UA utilizes OPC UA standard to introduce service orientation, enable interoperability with different actors in the systems, and compliance with Reference Architecture Model for Industrie 4.0 (RAMI 4.0) which defines OPC UA as the communication standard. The paper begins by describing new concept on the synergy of SOSJ and OPC UA. Then, SOA information exchange mechanisms which utilize OPC UA are defined that enable parties to find each other. SOSJ - OPC UA is then demonstrated in a simple manufacturing example to demonstrate its capability.",60103653,Aalto University,Espoo,Finland,"['1706', '1710']",23.0,0.001623376623376622,0.27905071119356833,1
241,241,Artificial neural network enabled P2D model deployment for end-of-line battery cell characterization,"The production chain of lithium-ion battery cells is an intricate process with manifold process-product interdependencies leading to a complex product, the battery cell. In order to assess the quality and the performance of the battery cell in the end-of-line characterization, battery cell models need to be fit to experimental data in order to estimate unmeasured physical parameters of the cell. This procedure is laborious and error prone to the model complexity and the large number of physical parameters and is therefore presently not suitable as an end-of line test in a large-scale battery cell production. In this paper, a battery cell model is used to generate data by varying measured and unmeasured parameters in order to train an artificial neural network model for a fast and reliable diagnostics. The presented artificial neural network model is capable of fitting the battery cell model in less than a second to make it more suitable for end-of-line characterization.",60007902,Technische Universität Braunschweig,Braunschweig,Germany,"['1706', '1710']",31.0,0.04516369047619049,0.4675595238095238,1
